#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.040791	1	10	5.061588	2500
2	0.041620	1	9	4.764602	2500
3	0.041010	1	8	4.591010	2500
4	0.046216	1	8	4.539386	2500
5	0.045262	1	7	4.467889	2500
6	0.050492	1	7	4.451731	2500
7	0.051713	1	7	4.421384	2500
8	0.049715	1	7	4.395869	2500
9	0.052134	1	7	4.389487	2500
10	0.055452	1	7	4.382775	2500
11	0.052804	1	7	4.368516	2500
12	0.057383	1	7	4.364068	2500
13	0.053329	1	7	4.350350	2500
14	0.052479	1	7	4.338842	2500
15	0.053340	1	7	4.334243	2500
16	0.054140	1	7	4.334396	2500
17	0.056285	1	7	4.337144	2500
18	0.056649	1	7	4.336763	2500
19	0.055258	1	7	4.332207	2500
20	0.056497	1	7	4.338363	2500
21	0.056889	1	7	4.338530	2500
22	0.055819	1	7	4.332840	2500
23	0.053951	1	7	4.335431	2500
24	0.055512	1	7	4.331230	2500
25	0.054976	1	7	4.336242	2500
26	0.053975	1	7	4.332773	2500
27	0.055324	1	7	4.329422	2500
28	0.054948	1	7	4.338090	2500
29	0.054971	1	7	4.332660	2500
30	0.056109	1	7	4.334026	2500
