#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.361570	1	37	15.156177	2500
2	0.367891	1	34	14.297808	2500
3	0.366969	1	34	14.279579	2500
4	0.366586	1	34	14.260651	2500
5	0.366831	1	34	14.232737	2500
6	0.367372	1	34	14.190554	2500
7	0.367211	1	34	14.124101	2500
8	0.369279	1	33	14.150539	2500
9	0.369964	1	34	14.244723	2500
10	0.372218	1	33	14.154791	2500
11	0.375235	1	33	14.095180	2500
12	0.376664	1	33	13.989608	2500
13	0.379274	1	32	13.842929	2500
14	0.382362	1	32	13.782181	2500
15	0.380283	1	30	13.565137	2500
16	0.385093	1	31	13.582496	2500
17	0.385931	1	29	13.455108	2500
18	0.392059	1	30	13.406673	2500
19	0.397520	1	29	13.323348	2500
20	0.398176	1	28	13.183134	2500
21	0.401848	1	27	13.014753	2500
22	0.406306	1	27	12.863425	2500
23	0.407154	1	27	12.773598	2500
24	0.411202	1	26	12.523740	2500
25	0.412649	1	26	12.481709	2500
26	0.412985	1	25	12.335366	2500
27	0.415270	1	26	12.394791	2500
28	0.416906	1	25	12.241114	2500
29	0.419969	1	25	12.048608	2500
30	0.423754	1	24	11.723032	2500
