#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.333652	1	60	21.973946	2500
2	0.400976	1	44	16.955943	2500
3	0.321603	1	37	14.666001	2500
4	0.283739	1	33	13.193207	2500
5	0.261306	1	30	12.261663	2500
6	0.248696	1	28	11.680112	2500
7	0.236267	1	27	11.197271	2500
8	0.230329	1	25	10.788120	2500
9	0.224774	1	25	10.536473	2500
10	0.218277	1	25	10.156288	2500
11	0.208397	1	24	9.815715	2500
12	0.204304	1	23	9.532270	2500
13	0.203376	1	22	9.375769	2500
14	0.200402	1	21	9.112450	2500
15	0.204040	1	21	8.945595	2500
16	0.197818	1	20	8.726150	2500
17	0.195720	1	19	8.394719	2500
18	0.192877	1	20	8.350523	2500
19	0.186689	1	18	8.055489	2500
20	0.192182	1	18	7.942366	2500
21	0.188541	1	17	7.793917	2500
22	0.194464	1	17	7.770704	2500
23	0.192667	1	16	7.648410	2500
24	0.194637	1	17	7.676424	2500
25	0.196751	1	16	7.605269	2500
26	0.191609	1	17	7.481064	2500
27	0.193209	1	15	7.432196	2500
28	0.189517	1	16	7.367754	2500
29	0.193345	1	15	7.353360	2500
30	0.195528	1	16	7.202790	2500
