#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.036094	1	10	5.078342	2500
2	0.041201	1	9	4.770728	2500
3	0.043138	1	8	4.621705	2500
4	0.047557	1	8	4.560937	2500
5	0.048633	1	8	4.502050	2500
6	0.049496	1	7	4.462084	2500
7	0.052729	1	7	4.453325	2500
8	0.055146	1	7	4.432096	2500
9	0.054134	1	7	4.415396	2500
10	0.054022	1	7	4.407412	2500
11	0.053608	1	7	4.387937	2500
12	0.054132	1	7	4.380128	2500
13	0.056895	1	7	4.378834	2500
14	0.057970	1	7	4.365096	2500
15	0.052689	1	7	4.359340	2500
16	0.054072	1	7	4.344275	2500
17	0.052487	1	7	4.345127	2500
18	0.055038	1	7	4.339638	2500
19	0.054955	1	7	4.341839	2500
20	0.056085	1	7	4.346334	2500
21	0.057400	1	7	4.345804	2500
22	0.055756	1	7	4.341114	2500
23	0.055920	1	7	4.341507	2500
24	0.057868	1	7	4.338149	2500
25	0.056543	1	7	4.343862	2500
26	0.055311	1	7	4.338980	2500
27	0.057450	1	7	4.336051	2500
28	0.056382	1	7	4.336538	2500
29	0.059505	1	7	4.334863	2500
30	0.058725	1	7	4.339081	2500
