#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.036407	1	10	5.091410	2500
2	0.042242	1	8	4.772480	2500
3	0.045248	1	8	4.646640	2500
4	0.047036	1	8	4.576467	2500
5	0.048053	1	8	4.504938	2500
6	0.048366	1	7	4.447455	2500
7	0.051187	1	7	4.424325	2500
8	0.049954	1	7	4.403279	2500
9	0.051933	1	7	4.394309	2500
10	0.050768	1	7	4.372187	2500
11	0.051989	1	7	4.366235	2500
12	0.055073	1	7	4.361717	2500
13	0.055519	1	7	4.358969	2500
14	0.057335	1	7	4.354505	2500
15	0.054752	1	7	4.342326	2500
16	0.054070	1	7	4.335622	2500
17	0.053285	1	7	4.334831	2500
18	0.055174	1	7	4.337319	2500
19	0.054704	1	7	4.333581	2500
20	0.054575	1	7	4.333055	2500
21	0.052722	1	7	4.332018	2500
22	0.053039	1	7	4.327470	2500
23	0.052086	1	7	4.333077	2500
24	0.051648	1	7	4.330269	2500
25	0.052739	1	7	4.326824	2500
26	0.055436	1	7	4.329709	2500
27	0.054024	1	7	4.329232	2500
28	0.052880	1	7	4.326549	2500
29	0.053082	1	7	4.329321	2500
30	0.052053	1	7	4.332587	2500
