#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.362359	1	39	15.283156	2500
2	0.365394	1	36	14.335251	2500
3	0.365646	1	35	14.362323	2500
4	0.366719	1	35	14.343057	2500
5	0.366043	1	35	14.309000	2500
6	0.365935	1	35	14.300329	2500
7	0.367616	1	35	14.272432	2500
8	0.366935	1	35	14.285098	2500
9	0.368170	1	35	14.265603	2500
10	0.368096	1	35	14.250385	2500
11	0.368951	1	35	14.230263	2500
12	0.368395	1	35	14.169565	2500
13	0.371560	1	35	14.155467	2500
14	0.370793	1	34	14.153600	2500
15	0.371699	1	34	14.126003	2500
16	0.371881	1	35	14.032543	2500
17	0.372909	1	33	13.961908	2500
18	0.372859	1	33	13.948481	2500
19	0.376017	1	32	13.901654	2500
20	0.376235	1	32	13.866727	2500
21	0.378959	1	32	13.773491	2500
22	0.378714	1	32	13.752189	2500
23	0.380288	1	31	13.584789	2500
24	0.383593	1	31	13.502669	2500
25	0.386005	1	30	13.344776	2500
26	0.387352	1	29	13.247945	2500
27	0.390062	1	29	13.138716	2500
28	0.390606	1	28	13.044947	2500
29	0.392682	1	28	13.019991	2500
30	0.394734	1	28	12.966050	2500
