#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.362048	1	40	15.605794	2500
2	0.365691	1	37	14.689442	2500
3	0.365568	1	37	14.689811	2500
4	0.366460	1	37	14.679524	2500
5	0.366122	1	37	14.622338	2500
6	0.366455	1	37	14.606402	2500
7	0.365853	1	37	14.575633	2500
8	0.367128	1	37	14.505401	2500
9	0.367922	1	36	14.466185	2500
10	0.369770	1	35	14.448861	2500
11	0.371236	1	35	14.423029	2500
12	0.371714	1	34	14.321254	2500
13	0.377454	1	34	14.260694	2500
14	0.377975	1	34	14.166657	2500
15	0.378871	1	33	14.042883	2500
16	0.378819	1	32	13.951810	2500
17	0.379951	1	32	13.833530	2500
18	0.382101	1	30	13.595587	2500
19	0.385311	1	29	13.488086	2500
20	0.386943	1	29	13.245281	2500
21	0.391304	1	28	13.164931	2500
22	0.391861	1	27	12.886554	2500
23	0.395920	1	27	12.777369	2500
24	0.396457	1	26	12.705958	2500
25	0.399354	1	26	12.657519	2500
26	0.401310	1	27	12.709721	2500
27	0.403514	1	26	12.568800	2500
28	0.407367	1	26	12.339227	2500
29	0.410049	1	25	12.259665	2500
30	0.410624	1	25	12.148806	2500
