#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.333682	1	60	22.004054	2500
2	0.396670	1	43	16.675653	2500
3	0.310208	1	37	14.460169	2500
4	0.274897	1	33	13.024560	2500
5	0.254848	1	29	12.056736	2500
6	0.240070	1	29	11.473730	2500
7	0.226410	1	27	10.949635	2500
8	0.220440	1	26	10.616559	2500
9	0.210635	1	24	10.041278	2500
10	0.204337	1	22	9.752675	2500
11	0.204367	1	21	9.408259	2500
12	0.204274	1	21	9.328941	2500
13	0.201431	1	22	9.272458	2500
14	0.200130	1	22	8.993057	2500
15	0.201166	1	20	8.781610	2500
16	0.201157	1	20	8.710040	2500
17	0.197421	1	19	8.521364	2500
18	0.199926	1	20	8.545673	2500
19	0.200372	1	19	8.462768	2500
20	0.196182	1	19	8.401144	2500
21	0.188821	1	18	8.216785	2500
22	0.189011	1	17	8.010129	2500
23	0.185198	1	17	7.966195	2500
24	0.185281	1	17	7.820378	2500
25	0.187522	1	17	7.794965	2500
26	0.190364	1	17	7.711071	2500
27	0.186512	1	17	7.608012	2500
28	0.186353	1	16	7.450567	2500
29	0.190524	1	17	7.472574	2500
30	0.192008	1	17	7.380459	2500
