#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.362143	1	37	15.209397	2500
2	0.366009	1	35	14.257706	2500
3	0.365302	1	34	14.206675	2500
4	0.365280	1	34	14.144986	2500
5	0.365663	1	34	14.103162	2500
6	0.365788	1	35	14.310127	2500
7	0.366905	1	34	14.298168	2500
8	0.366919	1	34	14.283072	2500
9	0.368366	1	34	14.250973	2500
10	0.370666	1	34	14.197154	2500
11	0.370267	1	33	14.228363	2500
12	0.369475	1	33	14.196167	2500
13	0.371245	1	33	14.162409	2500
14	0.374347	1	33	14.081816	2500
15	0.377336	1	33	14.061480	2500
16	0.382256	1	31	13.819863	2500
17	0.384269	1	31	13.755342	2500
18	0.386566	1	30	13.528448	2500
19	0.390517	1	29	13.439751	2500
20	0.392675	1	29	13.257468	2500
21	0.395269	1	28	13.053325	2500
22	0.396988	1	27	12.888456	2500
23	0.398577	1	27	12.735201	2500
24	0.401823	1	26	12.549840	2500
25	0.404708	1	25	12.405759	2500
26	0.407095	1	25	12.252967	2500
27	0.409328	1	25	12.217273	2500
28	0.411336	1	24	11.898127	2500
29	0.412664	1	23	11.725330	2500
30	0.418325	1	24	11.700668	2500
