#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.331443	1	58	21.839059	2500
2	0.394045	1	43	16.832749	2500
3	0.312867	1	36	14.243152	2500
4	0.278521	1	33	12.993459	2500
5	0.252447	1	30	12.181795	2500
6	0.245564	1	30	11.602393	2500
7	0.235327	1	28	11.028238	2500
8	0.225773	1	25	10.603939	2500
9	0.216660	1	24	10.248542	2500
10	0.213819	1	24	10.017817	2500
11	0.209326	1	23	9.736336	2500
12	0.202324	1	22	9.360692	2500
13	0.200368	1	22	9.011518	2500
14	0.202648	1	19	8.731158	2500
15	0.198268	1	20	8.466399	2500
16	0.197833	1	19	8.449087	2500
17	0.197161	1	19	8.386032	2500
18	0.196668	1	20	8.319777	2500
19	0.196694	1	19	8.263070	2500
20	0.194827	1	19	8.141009	2500
21	0.194633	1	19	8.101894	2500
22	0.194427	1	18	8.073227	2500
23	0.192118	1	18	7.933575	2500
24	0.195686	1	18	7.955346	2500
25	0.193809	1	17	7.789043	2500
26	0.191415	1	18	7.797503	2500
27	0.193724	1	18	7.763578	2500
28	0.193062	1	17	7.604153	2500
29	0.191853	1	18	7.581211	2500
30	0.189332	1	17	7.555471	2500
