#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.036127	1	10	5.095765	2500
2	0.042112	1	9	4.781609	2500
3	0.043804	1	8	4.624988	2500
4	0.047489	1	8	4.539492	2500
5	0.046775	1	8	4.487113	2500
6	0.047685	1	8	4.438985	2500
7	0.047210	1	7	4.407499	2500
8	0.049962	1	7	4.394564	2500
9	0.050655	1	8	4.389998	2500
10	0.050800	1	7	4.364435	2500
11	0.055805	1	7	4.361770	2500
12	0.055031	1	7	4.359772	2500
13	0.056571	1	7	4.362352	2500
14	0.056214	1	7	4.356480	2500
15	0.054667	1	7	4.354870	2500
16	0.057725	1	7	4.356336	2500
17	0.056616	1	7	4.347160	2500
18	0.056293	1	7	4.347612	2500
19	0.058549	1	7	4.348185	2500
20	0.056602	1	7	4.352056	2500
21	0.055633	1	7	4.345979	2500
22	0.055499	1	7	4.343263	2500
23	0.058781	1	7	4.354486	2500
24	0.059485	1	7	4.350330	2500
25	0.057901	1	7	4.350844	2500
26	0.057675	1	7	4.351006	2500
27	0.055040	1	7	4.343241	2500
28	0.055442	1	7	4.339036	2500
29	0.057749	1	7	4.343831	2500
30	0.057337	1	7	4.346419	2500
