#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.334806	1	58	21.809607	2500
2	0.398854	1	43	16.736739	2500
3	0.310384	1	37	14.333655	2500
4	0.277633	1	34	13.154719	2500
5	0.253222	1	30	12.284410	2500
6	0.236721	1	28	11.564246	2500
7	0.230883	1	26	10.961831	2500
8	0.221883	1	24	10.540326	2500
9	0.214229	1	24	10.274286	2500
10	0.207754	1	23	9.730875	2500
11	0.206233	1	22	9.558268	2500
12	0.205768	1	21	9.205635	2500
13	0.199284	1	21	8.989474	2500
14	0.198978	1	20	8.768290	2500
15	0.195786	1	19	8.601521	2500
16	0.194110	1	19	8.430227	2500
17	0.193542	1	20	8.456832	2500
18	0.192655	1	19	8.217834	2500
19	0.192749	1	19	8.201870	2500
20	0.185362	1	18	8.135517	2500
21	0.189719	1	18	8.160982	2500
22	0.189304	1	17	7.910715	2500
23	0.186685	1	17	7.882827	2500
24	0.188855	1	17	7.741603	2500
25	0.189985	1	17	7.752769	2500
26	0.191849	1	16	7.723079	2500
27	0.192314	1	16	7.569892	2500
28	0.190335	1	16	7.529166	2500
29	0.190119	1	16	7.429407	2500
30	0.192107	1	16	7.341421	2500
