#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.038303	1	10	5.090300	2500
2	0.045694	1	9	4.796279	2500
3	0.044698	1	8	4.640459	2500
4	0.047086	1	8	4.533682	2500
5	0.046408	1	8	4.477930	2500
6	0.047445	1	7	4.431652	2500
7	0.052199	1	7	4.417580	2500
8	0.052213	1	7	4.396198	2500
9	0.058674	1	7	4.397064	2500
10	0.056320	1	7	4.390336	2500
11	0.051118	1	7	4.364778	2500
12	0.052447	1	7	4.358521	2500
13	0.054562	1	7	4.351754	2500
14	0.055191	1	7	4.355430	2500
15	0.054111	1	7	4.358216	2500
16	0.053220	1	7	4.346105	2500
17	0.054010	1	7	4.346297	2500
18	0.058530	1	7	4.350531	2500
19	0.055148	1	7	4.346535	2500
20	0.055295	1	7	4.346231	2500
21	0.054787	1	7	4.349320	2500
22	0.051987	1	7	4.337279	2500
23	0.055839	1	7	4.337919	2500
24	0.053900	1	7	4.341015	2500
25	0.054758	1	7	4.337104	2500
26	0.054314	1	7	4.332518	2500
27	0.053537	1	7	4.336776	2500
28	0.055463	1	7	4.335571	2500
29	0.053311	1	7	4.334618	2500
30	0.053492	1	7	4.330932	2500
