#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.337450	1	59	21.974654	2500
2	0.396445	1	43	16.753375	2500
3	0.311082	1	36	14.360912	2500
4	0.270089	1	33	13.019382	2500
5	0.250815	1	29	12.092633	2500
6	0.239305	1	27	11.405683	2500
7	0.227198	1	26	10.935746	2500
8	0.222542	1	25	10.444310	2500
9	0.208057	1	25	10.246800	2500
10	0.205861	1	24	10.004906	2500
11	0.205716	1	22	9.621532	2500
12	0.204477	1	22	9.300262	2500
13	0.200083	1	22	9.150715	2500
14	0.202387	1	19	8.735403	2500
15	0.198338	1	20	8.691688	2500
16	0.197327	1	19	8.461292	2500
17	0.197632	1	18	8.466548	2500
18	0.193478	1	18	8.311306	2500
19	0.196021	1	18	8.311058	2500
20	0.192661	1	18	8.152622	2500
21	0.192724	1	18	8.006260	2500
22	0.189912	1	17	7.915119	2500
23	0.184953	1	17	7.781527	2500
24	0.191808	1	17	7.657506	2500
25	0.189141	1	17	7.692003	2500
26	0.191010	1	17	7.572156	2500
27	0.192159	1	16	7.451455	2500
28	0.192678	1	16	7.403580	2500
29	0.193975	1	16	7.405103	2500
30	0.192894	1	16	7.246766	2500
