#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.360543	1	39	14.979326	2500
2	0.365964	1	36	14.317284	2500
3	0.366852	1	35	14.336676	2500
4	0.367140	1	36	14.316106	2500
5	0.365379	1	36	14.237537	2500
6	0.365773	1	35	14.198890	2500
7	0.370975	1	33	14.023541	2500
8	0.374501	1	32	13.889509	2500
9	0.378027	1	32	13.760758	2500
10	0.380775	1	32	13.651303	2500
11	0.384433	1	31	13.316654	2500
12	0.388307	1	30	13.200832	2500
13	0.396935	1	29	13.036194	2500
14	0.400046	1	28	12.914226	2500
15	0.404106	1	27	12.686618	2500
16	0.405340	1	28	12.696949	2500
17	0.412097	1	27	12.471136	2500
18	0.415371	1	25	12.089871	2500
19	0.420755	1	25	11.903791	2500
20	0.425039	1	25	11.903145	2500
21	0.427275	1	26	11.888461	2500
22	0.429676	1	25	11.621141	2500
23	0.431216	1	24	11.497209	2500
24	0.431979	1	24	11.351759	2500
25	0.430981	1	24	11.249418	2500
26	0.430284	1	23	11.069174	2500
27	0.434024	1	23	10.967636	2500
28	0.436783	1	23	10.863733	2500
29	0.439329	1	23	10.865586	2500
30	0.442481	1	23	10.703877	2500
