#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.363309	1	37	15.359366	2500
2	0.369515	1	36	14.454203	2500
3	0.367503	1	35	14.435214	2500
4	0.368489	1	35	14.413312	2500
5	0.368351	1	35	14.392069	2500
6	0.369781	1	35	14.337824	2500
7	0.370089	1	34	14.307503	2500
8	0.371956	1	35	14.229617	2500
9	0.372903	1	34	14.180737	2500
10	0.372279	1	33	14.119052	2500
11	0.371756	1	33	14.051888	2500
12	0.373917	1	33	13.998684	2500
13	0.373491	1	32	13.896540	2500
14	0.374061	1	32	13.866453	2500
15	0.378003	1	32	13.836136	2500
16	0.380759	1	32	13.777684	2500
17	0.383163	1	32	13.686556	2500
18	0.384108	1	32	13.557444	2500
19	0.387717	1	31	13.463398	2500
20	0.388586	1	30	13.330760	2500
21	0.392514	1	30	13.218624	2500
22	0.395757	1	29	13.193426	2500
23	0.398645	1	29	13.088587	2500
24	0.401308	1	29	13.030063	2500
25	0.403002	1	28	12.854657	2500
26	0.404765	1	27	12.769361	2500
27	0.406907	1	27	12.720467	2500
28	0.410192	1	27	12.580940	2500
29	0.413267	1	26	12.382189	2500
30	0.414312	1	26	12.209765	2500
