#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.037934	1	10	5.077160	2500
2	0.042993	1	9	4.802152	2500
3	0.045452	1	8	4.647902	2500
4	0.047956	1	8	4.568297	2500
5	0.048830	1	8	4.504441	2500
6	0.049324	1	7	4.457187	2500
7	0.053615	1	7	4.436753	2500
8	0.054056	1	7	4.414257	2500
9	0.055583	1	7	4.396667	2500
10	0.052133	1	7	4.388200	2500
11	0.054891	1	7	4.372173	2500
12	0.051830	1	7	4.355342	2500
13	0.055057	1	7	4.363096	2500
14	0.052010	1	7	4.353458	2500
15	0.055245	1	7	4.349053	2500
16	0.054472	1	7	4.340343	2500
17	0.054718	1	7	4.336578	2500
18	0.053217	1	7	4.338114	2500
19	0.054790	1	7	4.339552	2500
20	0.055317	1	7	4.338869	2500
21	0.055337	1	7	4.336815	2500
22	0.054497	1	7	4.347865	2500
23	0.055994	1	7	4.347848	2500
24	0.054251	1	7	4.344504	2500
25	0.056013	1	7	4.341604	2500
26	0.057681	1	7	4.339355	2500
27	0.054147	1	7	4.331941	2500
28	0.054531	1	7	4.336190	2500
29	0.057338	1	7	4.339104	2500
30	0.055139	1	7	4.335098	2500
