#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.037846	1	10	5.132942	2500
2	0.040577	1	9	4.753544	2500
3	0.045384	1	8	4.594798	2500
4	0.045163	1	7	4.471547	2500
5	0.049030	1	7	4.415749	2500
6	0.051436	1	7	4.352708	2500
7	0.052189	1	7	4.284284	2500
8	0.053687	1	7	4.211012	2500
9	0.052551	1	7	4.107495	2500
10	0.054770	1	7	3.987264	2500
11	0.056637	1	6	3.816855	2500
12	0.067891	1	6	3.638395	2500
13	0.076640	1	6	3.471837	2500
14	0.090796	1	6	3.311881	2500
15	0.102094	1	6	3.183969	2500
16	0.117622	1	6	3.065234	2500
17	0.134172	1	5	2.960416	2500
18	0.157897	1	6	2.842201	2500
19	0.172811	1	5	2.759263	2500
20	0.188292	1	5	2.707789	2500
21	0.200879	1	5	2.664573	2500
22	0.213709	1	5	2.633560	2500
23	0.223449	1	5	2.602067	2500
24	0.232511	1	5	2.571371	2500
25	0.239948	1	5	2.541626	2500
26	0.245983	1	5	2.533219	2500
27	0.249641	1	5	2.527703	2500
28	0.254950	1	5	2.507607	2500
29	0.258518	1	4	2.505885	2500
30	0.264088	1	4	2.513796	2500
