#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.359557	1	37	15.221820	2500
2	0.365332	1	36	14.809310	2500
3	0.365655	1	37	14.867118	2500
4	0.361396	1	37	14.889016	2500
5	0.361352	1	37	14.869540	2500
6	0.361797	1	37	14.883506	2500
7	0.361966	1	37	14.836011	2500
8	0.361906	1	37	14.934117	2500
9	0.360576	1	37	14.981730	2500
10	0.360599	1	37	15.000541	2500
11	0.360669	1	37	15.010297	2500
12	0.361912	1	37	15.025220	2500
13	0.359588	1	37	15.022988	2500
14	0.357436	1	37	15.010326	2500
15	0.357686	1	37	15.006136	2500
16	0.360005	1	37	15.007172	2500
17	0.360520	1	36	15.001379	2500
18	0.361868	1	37	15.035008	2500
19	0.363239	1	37	14.989467	2500
20	0.363701	1	37	15.028682	2500
21	0.364442	1	38	15.056306	2500
22	0.360666	1	38	15.064749	2500
23	0.360770	1	37	15.032281	2500
24	0.361631	1	38	15.019648	2500
25	0.362345	1	37	15.016322	2500
26	0.363954	1	37	15.055621	2500
27	0.364275	1	37	15.108666	2500
28	0.365441	1	37	15.130711	2500
29	0.364156	1	37	15.161363	2500
30	0.363752	1	37	15.242311	2500
