#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.337118	1	58	21.946097	2500
2	0.398686	1	45	17.014672	2500
3	0.311242	1	36	14.364444	2500
4	0.274519	1	32	13.030763	2500
5	0.252332	1	30	11.984954	2500
6	0.240929	1	29	11.445184	2500
7	0.232783	1	27	10.979176	2500
8	0.223347	1	24	10.309290	2500
9	0.215581	1	23	9.923666	2500
10	0.208442	1	22	9.529284	2500
11	0.207125	1	20	9.193451	2500
12	0.202293	1	21	9.078845	2500
13	0.201066	1	20	8.928394	2500
14	0.199286	1	19	8.758971	2500
15	0.199706	1	19	8.702474	2500
16	0.203842	1	18	8.547569	2500
17	0.202072	1	19	8.367615	2500
18	0.195277	1	19	8.261011	2500
19	0.191193	1	19	8.223555	2500
20	0.192656	1	19	8.170194	2500
21	0.189111	1	19	8.133277	2500
22	0.190795	1	18	7.898832	2500
23	0.190414	1	17	7.775278	2500
24	0.190360	1	17	7.708193	2500
25	0.188868	1	17	7.669176	2500
26	0.190218	1	16	7.540224	2500
27	0.188651	1	16	7.389519	2500
28	0.187806	1	15	7.246309	2500
29	0.192555	1	15	7.169449	2500
30	0.185208	1	14	7.078931	2500
