#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.367572	1	39	15.619758	2500
2	0.370922	1	37	14.535353	2500
3	0.370870	1	37	14.535912	2500
4	0.371640	1	37	14.530683	2500
5	0.370067	1	37	14.540429	2500
6	0.369264	1	36	14.469746	2500
7	0.369536	1	35	14.465928	2500
8	0.370904	1	36	14.466710	2500
9	0.371017	1	36	14.452645	2500
10	0.369772	1	35	14.427354	2500
11	0.369454	1	35	14.356079	2500
12	0.371483	1	35	14.344340	2500
13	0.372580	1	34	14.333585	2500
14	0.375979	1	34	14.281976	2500
15	0.375929	1	33	14.300218	2500
16	0.379080	1	34	14.355807	2500
17	0.378755	1	34	14.319338	2500
18	0.380306	1	34	14.239269	2500
19	0.379424	1	33	14.170550	2500
20	0.381764	1	32	14.128773	2500
21	0.382483	1	32	14.079999	2500
22	0.380979	1	32	14.046310	2500
23	0.384044	1	32	14.061712	2500
24	0.386321	1	32	13.956715	2500
25	0.387262	1	31	13.917562	2500
26	0.389664	1	31	13.841831	2500
27	0.390580	1	31	13.850287	2500
28	0.391701	1	30	13.829374	2500
29	0.393025	1	30	13.818287	2500
30	0.394179	1	30	13.752334	2500
