#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.334880	1	59	21.913803	2500
2	0.396123	1	44	16.793295	2500
3	0.313925	1	37	14.232446	2500
4	0.273801	1	32	13.030347	2500
5	0.250274	1	30	12.125455	2500
6	0.237405	1	29	11.529776	2500
7	0.226377	1	26	10.849030	2500
8	0.219731	1	25	10.467419	2500
9	0.216147	1	25	10.173758	2500
10	0.210584	1	23	9.795597	2500
11	0.208928	1	23	9.565964	2500
12	0.205969	1	22	9.138384	2500
13	0.206752	1	20	8.887964	2500
14	0.201308	1	19	8.651202	2500
15	0.200305	1	19	8.578839	2500
16	0.197979	1	19	8.436769	2500
17	0.197109	1	19	8.385488	2500
18	0.198656	1	18	8.418594	2500
19	0.192194	1	18	8.159624	2500
20	0.194061	1	18	8.166117	2500
21	0.195953	1	18	8.178843	2500
22	0.196652	1	18	8.046435	2500
23	0.189508	1	17	7.913014	2500
24	0.194168	1	18	7.792422	2500
25	0.187542	1	17	7.721569	2500
26	0.187135	1	16	7.532807	2500
27	0.187435	1	16	7.549788	2500
28	0.185391	1	16	7.432053	2500
29	0.186471	1	16	7.323696	2500
30	0.183817	1	15	7.360587	2500
