#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.037728	1	9	5.040864	2500
2	0.045701	1	8	4.768642	2500
3	0.047245	1	8	4.674120	2500
4	0.051336	1	8	4.600645	2500
5	0.050440	1	7	4.514628	2500
6	0.047658	1	7	4.463990	2500
7	0.055375	1	7	4.450678	2500
8	0.053959	1	7	4.428710	2500
9	0.053930	1	7	4.417306	2500
10	0.054867	1	7	4.399544	2500
11	0.055830	1	7	4.391511	2500
12	0.054169	1	7	4.375628	2500
13	0.056914	1	7	4.372696	2500
14	0.055404	1	7	4.370048	2500
15	0.054700	1	7	4.367960	2500
16	0.053987	1	7	4.362014	2500
17	0.054738	1	7	4.351917	2500
18	0.053530	1	7	4.348725	2500
19	0.052797	1	7	4.344696	2500
20	0.050836	1	7	4.333350	2500
21	0.051646	1	7	4.340690	2500
22	0.050616	1	7	4.334552	2500
23	0.052296	1	7	4.337966	2500
24	0.054432	1	7	4.334673	2500
25	0.056391	1	7	4.332706	2500
26	0.056105	1	7	4.335731	2500
27	0.057656	1	7	4.335945	2500
28	0.053190	1	7	4.335341	2500
29	0.055092	1	7	4.333301	2500
30	0.056163	1	7	4.331654	2500
