#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.037240	1	10	5.056992	2500
2	0.041034	1	9	4.782213	2500
3	0.043825	1	8	4.625314	2500
4	0.049767	1	8	4.561964	2500
5	0.049683	1	7	4.493381	2500
6	0.050949	1	8	4.464662	2500
7	0.047696	1	7	4.406918	2500
8	0.052942	1	7	4.398123	2500
9	0.051560	1	7	4.387807	2500
10	0.052187	1	7	4.370695	2500
11	0.048859	1	7	4.360812	2500
12	0.051549	1	7	4.362608	2500
13	0.051589	1	7	4.349550	2500
14	0.053568	1	7	4.347501	2500
15	0.056961	1	7	4.353701	2500
16	0.057501	1	7	4.355176	2500
17	0.057502	1	7	4.348976	2500
18	0.054191	1	7	4.350426	2500
19	0.057470	1	7	4.353459	2500
20	0.057112	1	7	4.350259	2500
21	0.055347	1	7	4.341862	2500
22	0.055952	1	7	4.337395	2500
23	0.056749	1	7	4.341352	2500
24	0.056276	1	7	4.341198	2500
25	0.056573	1	7	4.333640	2500
26	0.056745	1	7	4.338806	2500
27	0.055703	1	7	4.341587	2500
28	0.053567	1	7	4.332835	2500
29	0.054258	1	7	4.333981	2500
30	0.059685	1	7	4.343325	2500
