#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.362455	1	39	15.437882	2500
2	0.373358	1	37	14.892053	2500
3	0.370065	1	37	14.811215	2500
4	0.368498	1	37	14.724862	2500
5	0.369510	1	36	14.657504	2500
6	0.372422	1	35	14.609448	2500
7	0.376735	1	35	14.399699	2500
8	0.377041	1	34	14.266740	2500
9	0.379932	1	33	14.207566	2500
10	0.385527	1	33	14.066949	2500
11	0.388896	1	32	14.001990	2500
12	0.391081	1	32	13.854035	2500
13	0.392885	1	31	13.541284	2500
14	0.392110	1	30	13.066515	2500
15	0.396580	1	29	12.854717	2500
16	0.400440	1	28	12.632311	2500
17	0.403469	1	26	12.351997	2500
18	0.408341	1	26	12.077657	2500
19	0.411378	1	26	12.004867	2500
20	0.415898	1	25	11.855543	2500
21	0.416589	1	25	11.759824	2500
22	0.416600	1	25	11.531152	2500
23	0.418554	1	24	11.288548	2500
24	0.425004	1	23	11.171954	2500
25	0.430671	1	23	11.113603	2500
26	0.430370	1	23	10.918421	2500
27	0.432773	1	22	10.789845	2500
28	0.435220	1	22	10.567210	2500
29	0.437770	1	23	10.500466	2500
30	0.437976	1	22	10.368080	2500
