#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.037802	1	9	5.060834	2500
2	0.043083	1	9	4.787393	2500
3	0.044046	1	8	4.643273	2500
4	0.048971	1	8	4.568002	2500
5	0.049222	1	7	4.494003	2500
6	0.051725	1	7	4.450565	2500
7	0.051812	1	7	4.415285	2500
8	0.056734	1	8	4.416430	2500
9	0.053088	1	7	4.379854	2500
10	0.054880	1	7	4.374646	2500
11	0.054412	1	7	4.367180	2500
12	0.054779	1	7	4.364112	2500
13	0.055575	1	7	4.357182	2500
14	0.057248	1	7	4.352278	2500
15	0.059015	1	7	4.348062	2500
16	0.056049	1	7	4.351394	2500
17	0.053983	1	7	4.339798	2500
18	0.057393	1	7	4.344710	2500
19	0.058537	1	7	4.337022	2500
20	0.054935	1	7	4.332521	2500
21	0.054807	1	7	4.329380	2500
22	0.058787	1	7	4.339311	2500
23	0.056623	1	7	4.340439	2500
24	0.055355	1	7	4.333879	2500
25	0.055247	1	7	4.329155	2500
26	0.057477	1	7	4.330571	2500
27	0.051290	1	7	4.323909	2500
28	0.053228	1	7	4.327365	2500
29	0.052587	1	7	4.328327	2500
30	0.051693	1	7	4.322492	2500
