#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.360711	1	38	14.874608	2500
2	0.367218	1	35	14.275616	2500
3	0.367566	1	34	14.302985	2500
4	0.367510	1	34	14.326359	2500
5	0.367914	1	34	14.377289	2500
6	0.371050	1	34	14.345865	2500
7	0.371625	1	34	14.320777	2500
8	0.373118	1	34	14.180681	2500
9	0.376373	1	34	13.927640	2500
10	0.379796	1	33	13.719681	2500
11	0.381745	1	32	13.458666	2500
12	0.384968	1	30	13.164281	2500
13	0.384911	1	28	12.848125	2500
14	0.394325	1	28	12.741891	2500
15	0.399464	1	27	12.437999	2500
16	0.408107	1	26	12.345196	2500
17	0.410754	1	25	12.026488	2500
18	0.416997	1	25	11.924580	2500
19	0.421871	1	24	11.658878	2500
20	0.426374	1	23	11.456661	2500
21	0.431018	1	23	11.300966	2500
22	0.434801	1	23	11.251094	2500
23	0.438275	1	23	11.141827	2500
24	0.442121	1	23	10.997968	2500
25	0.444989	1	23	10.958115	2500
26	0.446509	1	22	10.821688	2500
27	0.451697	1	22	10.749240	2500
28	0.453500	1	22	10.550873	2500
29	0.457401	1	21	10.487811	2500
30	0.459929	1	21	10.243840	2500
