#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.333020	1	60	22.146032	2500
2	0.393612	1	45	17.026405	2500
3	0.308210	1	37	14.464241	2500
4	0.276292	1	33	13.140916	2500
5	0.249499	1	30	12.229939	2500
6	0.242170	1	28	11.737430	2500
7	0.232547	1	26	11.034678	2500
8	0.224658	1	26	10.636640	2500
9	0.218490	1	24	10.208113	2500
10	0.213427	1	24	10.009973	2500
11	0.209012	1	23	9.549148	2500
12	0.204629	1	22	9.429892	2500
13	0.204894	1	21	9.179390	2500
14	0.200280	1	21	9.097920	2500
15	0.199305	1	21	8.983082	2500
16	0.195549	1	20	8.802333	2500
17	0.198167	1	21	8.675407	2500
18	0.190489	1	19	8.455668	2500
19	0.192786	1	19	8.231524	2500
20	0.192688	1	18	8.197284	2500
21	0.187218	1	18	8.066458	2500
22	0.189959	1	18	7.834834	2500
23	0.187802	1	17	7.649665	2500
24	0.190658	1	17	7.557294	2500
25	0.194599	1	16	7.535042	2500
26	0.193274	1	16	7.573034	2500
27	0.192008	1	16	7.467767	2500
28	0.191872	1	16	7.526621	2500
29	0.188009	1	16	7.481444	2500
30	0.189526	1	16	7.426395	2500
