#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.337685	1	59	21.873921	2500
2	0.399707	1	44	16.855055	2500
3	0.311928	1	37	14.403238	2500
4	0.275306	1	32	13.019974	2500
5	0.255392	1	31	12.197162	2500
6	0.246991	1	28	11.609063	2500
7	0.233742	1	26	11.239978	2500
8	0.227330	1	24	10.430655	2500
9	0.221766	1	23	9.974807	2500
10	0.217760	1	23	9.835332	2500
11	0.213591	1	22	9.564138	2500
12	0.211317	1	22	9.469510	2500
13	0.209457	1	22	9.315582	2500
14	0.200051	1	21	9.018560	2500
15	0.203736	1	20	8.777548	2500
16	0.199372	1	20	8.633126	2500
17	0.200818	1	20	8.545861	2500
18	0.194246	1	19	8.422627	2500
19	0.198479	1	18	8.192271	2500
20	0.195251	1	19	8.113535	2500
21	0.195074	1	18	7.990871	2500
22	0.195197	1	18	8.060659	2500
23	0.198216	1	17	7.887661	2500
24	0.198519	1	17	7.770016	2500
25	0.193420	1	17	7.756177	2500
26	0.195739	1	17	7.713455	2500
27	0.194323	1	16	7.597708	2500
28	0.190814	1	16	7.598954	2500
29	0.192694	1	16	7.503648	2500
30	0.189675	1	17	7.453240	2500
