#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.363689	1	39	15.307562	2500
2	0.370344	1	37	14.729522	2500
3	0.368808	1	36	14.682278	2500
4	0.368512	1	36	14.681717	2500
5	0.367378	1	35	14.568129	2500
6	0.372713	1	36	14.572484	2500
7	0.370760	1	34	14.387555	2500
8	0.372827	1	35	14.299088	2500
9	0.373944	1	34	14.215191	2500
10	0.379503	1	33	14.078401	2500
11	0.380740	1	33	13.940555	2500
12	0.385616	1	32	13.690802	2500
13	0.388013	1	31	13.542774	2500
14	0.391728	1	31	13.507253	2500
15	0.395122	1	30	13.394338	2500
16	0.398956	1	29	13.208065	2500
17	0.399736	1	29	13.130691	2500
18	0.402635	1	28	12.990561	2500
19	0.407064	1	28	12.776363	2500
20	0.408285	1	27	12.620713	2500
21	0.411153	1	25	12.182611	2500
22	0.414335	1	26	12.201590	2500
23	0.417576	1	25	12.015080	2500
24	0.423067	1	26	11.957284	2500
25	0.427875	1	25	11.808403	2500
26	0.430155	1	25	11.678301	2500
27	0.431363	1	25	11.465423	2500
28	0.431799	1	24	11.355519	2500
29	0.433401	1	24	11.226198	2500
30	0.436121	1	24	11.209014	2500
