#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.336570	1	59	21.921930	2500
2	0.398047	1	45	16.876279	2500
3	0.313313	1	37	14.410754	2500
4	0.277391	1	33	13.153042	2500
5	0.254220	1	30	12.086280	2500
6	0.246007	1	27	11.373033	2500
7	0.232762	1	26	10.824846	2500
8	0.230447	1	26	10.554808	2500
9	0.224286	1	25	10.144109	2500
10	0.218616	1	23	9.911997	2500
11	0.208423	1	22	9.465795	2500
12	0.207428	1	22	9.333914	2500
13	0.202725	1	22	9.170119	2500
14	0.205926	1	21	9.014901	2500
15	0.202409	1	20	8.850030	2500
16	0.200281	1	21	8.660660	2500
17	0.194351	1	20	8.624765	2500
18	0.193480	1	18	8.368588	2500
19	0.195358	1	19	8.293796	2500
20	0.194415	1	18	8.255295	2500
21	0.192455	1	18	8.228482	2500
22	0.196449	1	19	8.272180	2500
23	0.192926	1	18	8.073741	2500
24	0.193622	1	18	8.039046	2500
25	0.193431	1	18	7.998142	2500
26	0.192795	1	19	7.873103	2500
27	0.191630	1	18	7.695341	2500
28	0.194553	1	17	7.705250	2500
29	0.190810	1	17	7.689897	2500
30	0.189121	1	17	7.709448	2500
