#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.363376	1	40	15.906658	2500
2	0.372107	1	39	15.246784	2500
3	0.371056	1	38	15.199908	2500
4	0.371840	1	38	15.068538	2500
5	0.372262	1	39	15.001153	2500
6	0.373394	1	38	14.867631	2500
7	0.377493	1	37	14.801265	2500
8	0.380002	1	36	14.636112	2500
9	0.384700	1	36	14.565761	2500
10	0.386696	1	36	14.545649	2500
11	0.390129	1	35	14.317651	2500
12	0.390956	1	34	14.115410	2500
13	0.393776	1	33	14.019177	2500
14	0.398432	1	32	13.856116	2500
15	0.404084	1	33	13.867256	2500
16	0.404303	1	32	13.722022	2500
17	0.406373	1	32	13.628651	2500
18	0.407569	1	32	13.474433	2500
19	0.407930	1	33	13.427990	2500
20	0.410526	1	33	13.259043	2500
21	0.415049	1	31	13.024320	2500
22	0.415479	1	31	12.908604	2500
23	0.420288	1	30	12.684101	2500
24	0.422299	1	30	12.645074	2500
25	0.424628	1	30	12.558632	2500
26	0.425221	1	29	12.499277	2500
27	0.426587	1	28	12.264567	2500
28	0.430319	1	28	12.103377	2500
29	0.432070	1	28	12.080616	2500
30	0.434954	1	28	12.088618	2500
