#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.036753	1	10	5.044925	2500
2	0.042646	1	8	4.768917	2500
3	0.044675	1	8	4.648146	2500
4	0.045670	1	8	4.544032	2500
5	0.045795	1	7	4.476348	2500
6	0.048451	1	7	4.445851	2500
7	0.049298	1	7	4.405989	2500
8	0.049551	1	7	4.392761	2500
9	0.049647	1	7	4.380364	2500
10	0.051910	1	7	4.373129	2500
11	0.052126	1	7	4.361760	2500
12	0.054292	1	7	4.360594	2500
13	0.055756	1	7	4.355625	2500
14	0.056612	1	7	4.349576	2500
15	0.054208	1	7	4.344942	2500
16	0.055778	1	7	4.348760	2500
17	0.056440	1	7	4.345115	2500
18	0.055457	1	7	4.343242	2500
19	0.056778	1	7	4.342096	2500
20	0.057162	1	7	4.340187	2500
21	0.057232	1	7	4.345127	2500
22	0.058152	1	7	4.348386	2500
23	0.054670	1	7	4.334324	2500
24	0.053214	1	7	4.331541	2500
25	0.053774	1	7	4.330642	2500
26	0.052322	1	7	4.333542	2500
27	0.053928	1	7	4.330652	2500
28	0.053811	1	7	4.330077	2500
29	0.053209	1	7	4.332498	2500
30	0.051309	1	7	4.326969	2500
