#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.358628	1	38	15.122211	2500
2	0.362975	1	35	14.194477	2500
3	0.362868	1	34	14.175129	2500
4	0.361653	1	34	14.159720	2500
5	0.361930	1	34	14.144244	2500
6	0.361757	1	33	14.149022	2500
7	0.363769	1	33	14.122721	2500
8	0.364443	1	32	14.069758	2500
9	0.364755	1	32	14.030892	2500
10	0.366472	1	32	14.035485	2500
11	0.366726	1	33	14.022802	2500
12	0.365087	1	32	13.969649	2500
13	0.365869	1	32	13.968708	2500
14	0.368257	1	32	13.950782	2500
15	0.367910	1	32	13.948815	2500
16	0.369637	1	32	13.941901	2500
17	0.368597	1	32	13.909656	2500
18	0.369574	1	32	13.860162	2500
19	0.369768	1	31	13.826932	2500
20	0.371996	1	32	13.814475	2500
21	0.372148	1	31	13.786575	2500
22	0.373047	1	31	13.703691	2500
23	0.375258	1	31	13.653164	2500
24	0.376316	1	31	13.555314	2500
25	0.374840	1	31	13.541939	2500
26	0.376083	1	30	13.444880	2500
27	0.379040	1	30	13.435953	2500
28	0.379849	1	30	13.404162	2500
29	0.382306	1	30	13.372525	2500
30	0.384783	1	30	13.317300	2500
