#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.335496	1	59	21.769578	2500
2	0.394505	1	43	16.553097	2500
3	0.311013	1	36	14.389351	2500
4	0.277075	1	33	13.159666	2500
5	0.254355	1	31	12.213512	2500
6	0.244813	1	28	11.502861	2500
7	0.233876	1	26	10.991564	2500
8	0.222366	1	25	10.459682	2500
9	0.219700	1	24	10.233983	2500
10	0.211014	1	23	10.105450	2500
11	0.208816	1	22	9.879480	2500
12	0.206136	1	23	9.793987	2500
13	0.206379	1	22	9.423419	2500
14	0.200670	1	21	9.232415	2500
15	0.198749	1	22	8.925607	2500
16	0.196733	1	20	8.605011	2500
17	0.192572	1	19	8.427388	2500
18	0.192998	1	19	8.352886	2500
19	0.198267	1	18	8.141100	2500
20	0.189748	1	17	8.064206	2500
21	0.190065	1	18	8.201936	2500
22	0.189348	1	18	8.197292	2500
23	0.189315	1	17	7.901403	2500
24	0.181106	1	17	7.750412	2500
25	0.181358	1	17	7.723469	2500
26	0.184533	1	17	7.624617	2500
27	0.185052	1	17	7.519050	2500
28	0.186793	1	17	7.448648	2500
29	0.185332	1	16	7.338598	2500
30	0.186935	1	15	7.228218	2500
