#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.367888	1	37	15.133805	2500
2	0.372218	1	36	14.645105	2500
3	0.371523	1	35	14.630373	2500
4	0.372103	1	35	14.603318	2500
5	0.374735	1	34	14.570294	2500
6	0.373088	1	34	14.565186	2500
7	0.373562	1	34	14.511662	2500
8	0.377118	1	34	14.518494	2500
9	0.376905	1	34	14.465411	2500
10	0.377911	1	33	14.332459	2500
11	0.378969	1	32	14.176303	2500
12	0.382005	1	32	14.095532	2500
13	0.384091	1	31	13.944835	2500
14	0.384679	1	31	13.971472	2500
15	0.387210	1	29	13.689810	2500
16	0.389437	1	29	13.568520	2500
17	0.389474	1	28	13.357151	2500
18	0.393082	1	27	13.019784	2500
19	0.396309	1	27	12.999480	2500
20	0.402505	1	27	13.035885	2500
21	0.402039	1	27	12.956550	2500
22	0.404353	1	26	12.722566	2500
23	0.405864	1	26	12.646837	2500
24	0.408609	1	26	12.612415	2500
25	0.409798	1	25	12.514437	2500
26	0.412251	1	25	12.372087	2500
27	0.414026	1	25	12.367471	2500
28	0.415031	1	25	12.440040	2500
29	0.415889	1	26	12.344392	2500
30	0.416493	1	25	12.321456	2500
