#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.039093	1	10	5.103264	2500
2	0.043326	1	9	4.810124	2500
3	0.043137	1	8	4.638984	2500
4	0.045985	1	8	4.550401	2500
5	0.047245	1	7	4.475843	2500
6	0.047930	1	7	4.443117	2500
7	0.051791	1	8	4.421120	2500
8	0.048702	1	7	4.383077	2500
9	0.053764	1	7	4.375365	2500
10	0.053012	1	7	4.374188	2500
11	0.054351	1	7	4.365523	2500
12	0.050909	1	7	4.364391	2500
13	0.052472	1	7	4.361889	2500
14	0.053793	1	7	4.351587	2500
15	0.052654	1	7	4.343180	2500
16	0.053360	1	7	4.340747	2500
17	0.051350	1	7	4.330818	2500
18	0.056640	1	7	4.336480	2500
19	0.054529	1	7	4.334560	2500
20	0.054851	1	7	4.336777	2500
21	0.055704	1	7	4.339305	2500
22	0.057320	1	7	4.338590	2500
23	0.053647	1	7	4.336944	2500
24	0.052472	1	7	4.326233	2500
25	0.055356	1	7	4.334287	2500
26	0.054176	1	7	4.331783	2500
27	0.056767	1	7	4.331545	2500
28	0.054471	1	7	4.334424	2500
29	0.055793	1	7	4.334716	2500
30	0.053649	1	7	4.331145	2500
