#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.036635	1	9	5.066992	2500
2	0.046064	1	9	4.804270	2500
3	0.049033	1	8	4.655116	2500
4	0.048723	1	8	4.574977	2500
5	0.048437	1	7	4.495747	2500
6	0.054597	1	7	4.460785	2500
7	0.050404	1	7	4.439019	2500
8	0.050372	1	7	4.406928	2500
9	0.052103	1	7	4.388987	2500
10	0.053292	1	7	4.373081	2500
11	0.054128	1	7	4.370728	2500
12	0.051979	1	7	4.362343	2500
13	0.047242	1	7	4.346513	2500
14	0.053750	1	7	4.354057	2500
15	0.054543	1	7	4.346819	2500
16	0.053750	1	7	4.341631	2500
17	0.055579	1	7	4.345784	2500
18	0.055237	1	7	4.341149	2500
19	0.056496	1	7	4.341864	2500
20	0.057717	1	7	4.341602	2500
21	0.057585	1	7	4.342473	2500
22	0.057457	1	7	4.333440	2500
23	0.055924	1	7	4.342795	2500
24	0.055827	1	7	4.342068	2500
25	0.054827	1	7	4.337311	2500
26	0.056199	1	7	4.331380	2500
27	0.054522	1	7	4.329797	2500
28	0.057046	1	7	4.326905	2500
29	0.053831	1	7	4.325134	2500
30	0.056277	1	7	4.326269	2500
