#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.361648	1	38	15.323471	2500
2	0.367255	1	35	14.389019	2500
3	0.366324	1	34	14.394764	2500
4	0.366295	1	34	14.373572	2500
5	0.367799	1	34	14.374206	2500
6	0.367998	1	34	14.358394	2500
7	0.369834	1	34	14.422559	2500
8	0.368210	1	34	14.315778	2500
9	0.369496	1	33	14.313136	2500
10	0.369614	1	34	14.305630	2500
11	0.371214	1	33	14.294702	2500
12	0.372938	1	33	14.277222	2500
13	0.373379	1	33	14.205104	2500
14	0.376179	1	33	14.097696	2500
15	0.376835	1	33	14.002916	2500
16	0.379686	1	32	13.899957	2500
17	0.382238	1	31	13.708540	2500
18	0.385399	1	30	13.595538	2500
19	0.387320	1	30	13.486878	2500
20	0.389291	1	31	13.481381	2500
21	0.389051	1	30	13.423729	2500
22	0.391624	1	30	13.329779	2500
23	0.392906	1	29	13.233925	2500
24	0.393090	1	29	13.156099	2500
25	0.394635	1	28	13.041185	2500
26	0.396144	1	27	12.837609	2500
27	0.394864	1	27	12.808242	2500
28	0.395464	1	27	12.743631	2500
29	0.398344	1	27	12.679320	2500
30	0.400409	1	27	12.693831	2500
