#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.365244	1	38	15.347540	2500
2	0.367969	1	36	14.494580	2500
3	0.367143	1	36	14.488675	2500
4	0.366995	1	36	14.478704	2500
5	0.365240	1	36	14.447240	2500
6	0.366093	1	35	14.469300	2500
7	0.365207	1	36	14.448049	2500
8	0.369160	1	35	14.428483	2500
9	0.368761	1	35	14.398770	2500
10	0.369684	1	34	14.349114	2500
11	0.371988	1	34	14.281784	2500
12	0.372273	1	33	14.186989	2500
13	0.373801	1	34	14.200953	2500
14	0.373725	1	33	14.067206	2500
15	0.376267	1	32	14.064021	2500
16	0.379356	1	32	14.060204	2500
17	0.378422	1	32	13.950073	2500
18	0.380691	1	31	13.830836	2500
19	0.382332	1	31	13.798743	2500
20	0.385730	1	30	13.673149	2500
21	0.387009	1	30	13.657423	2500
22	0.386794	1	30	13.515210	2500
23	0.386442	1	28	13.203369	2500
24	0.389178	1	29	13.191905	2500
25	0.390342	1	28	13.127767	2500
26	0.393310	1	27	13.023743	2500
27	0.394870	1	26	12.782468	2500
28	0.398001	1	26	12.656176	2500
29	0.400629	1	26	12.590251	2500
30	0.404993	1	26	12.659058	2500
