#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.333083	1	59	21.945715	2500
2	0.398105	1	43	16.897332	2500
3	0.317216	1	36	14.480527	2500
4	0.283190	1	31	12.907682	2500
5	0.257294	1	29	12.002744	2500
6	0.245963	1	26	11.366649	2500
7	0.231302	1	26	10.824444	2500
8	0.222890	1	25	10.496516	2500
9	0.217784	1	25	10.051035	2500
10	0.209686	1	24	9.684384	2500
11	0.211656	1	23	9.576462	2500
12	0.201428	1	21	9.361013	2500
13	0.202788	1	21	9.254923	2500
14	0.204141	1	21	9.059268	2500
15	0.198780	1	21	8.907356	2500
16	0.196457	1	20	8.688543	2500
17	0.198065	1	19	8.619697	2500
18	0.192703	1	19	8.474836	2500
19	0.195797	1	18	8.212276	2500
20	0.198765	1	19	8.214413	2500
21	0.197039	1	18	7.912868	2500
22	0.194776	1	18	7.850090	2500
23	0.192406	1	17	7.900710	2500
24	0.191294	1	17	7.868123	2500
25	0.189776	1	17	7.890936	2500
26	0.188486	1	17	7.791227	2500
27	0.191247	1	18	7.769380	2500
28	0.188196	1	17	7.584363	2500
29	0.188612	1	16	7.491427	2500
30	0.188078	1	16	7.446420	2500
