#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.336973	1	58	21.890295	2500
2	0.399074	1	43	16.698218	2500
3	0.310918	1	36	14.221231	2500
4	0.275836	1	32	12.893895	2500
5	0.255198	1	30	11.935030	2500
6	0.243276	1	27	11.324605	2500
7	0.233877	1	26	10.900844	2500
8	0.223900	1	26	10.575436	2500
9	0.217187	1	25	10.065860	2500
10	0.215735	1	22	9.536438	2500
11	0.207710	1	21	9.237531	2500
12	0.206891	1	21	9.110259	2500
13	0.204113	1	21	8.999866	2500
14	0.204043	1	20	8.775706	2500
15	0.201854	1	20	8.733838	2500
16	0.196797	1	19	8.465916	2500
17	0.194860	1	19	8.292701	2500
18	0.194465	1	18	8.154618	2500
19	0.191625	1	18	8.053718	2500
20	0.192439	1	18	8.026825	2500
21	0.191697	1	17	7.803351	2500
22	0.190782	1	17	7.797725	2500
23	0.193033	1	17	7.773497	2500
24	0.192537	1	17	7.743569	2500
25	0.189236	1	17	7.614572	2500
26	0.195118	1	17	7.650817	2500
27	0.191612	1	16	7.555129	2500
28	0.194272	1	17	7.603444	2500
29	0.193711	1	16	7.589325	2500
30	0.194339	1	17	7.542052	2500
