#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.334774	1	59	21.869621	2500
2	0.399214	1	43	16.809296	2500
3	0.312610	1	36	14.240742	2500
4	0.277793	1	32	13.055927	2500
5	0.252045	1	30	12.022206	2500
6	0.237945	1	28	11.303085	2500
7	0.226628	1	26	10.795557	2500
8	0.222800	1	25	10.430175	2500
9	0.217240	1	23	9.916150	2500
10	0.213875	1	24	9.792638	2500
11	0.210143	1	23	9.572257	2500
12	0.207884	1	23	9.359582	2500
13	0.206148	1	22	9.284825	2500
14	0.197527	1	21	8.974763	2500
15	0.194637	1	20	8.796373	2500
16	0.195723	1	20	8.629938	2500
17	0.196684	1	21	8.675921	2500
18	0.194622	1	20	8.401857	2500
19	0.195605	1	19	8.144807	2500
20	0.193186	1	18	8.035371	2500
21	0.192451	1	18	7.991556	2500
22	0.192186	1	17	7.886740	2500
23	0.194479	1	17	7.745956	2500
24	0.188789	1	17	7.745745	2500
25	0.187866	1	17	7.562309	2500
26	0.187082	1	16	7.513636	2500
27	0.186144	1	17	7.418541	2500
28	0.184867	1	15	7.322863	2500
29	0.187503	1	15	7.324432	2500
30	0.187940	1	15	7.214744	2500
