#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.359176	1	39	15.162152	2500
2	0.361208	1	36	14.353228	2500
3	0.361346	1	35	14.288813	2500
4	0.361919	1	36	14.265231	2500
5	0.362223	1	35	14.276602	2500
6	0.361306	1	35	14.259670	2500
7	0.362001	1	35	14.240466	2500
8	0.362181	1	35	14.262196	2500
9	0.364376	1	34	14.245694	2500
10	0.367180	1	33	14.172086	2500
11	0.369644	1	33	14.133283	2500
12	0.373081	1	32	14.094000	2500
13	0.374146	1	33	14.042103	2500
14	0.376124	1	33	13.976663	2500
15	0.376448	1	31	13.966330	2500
16	0.376097	1	32	13.943726	2500
17	0.378949	1	30	13.791465	2500
18	0.380281	1	30	13.740403	2500
19	0.381294	1	30	13.565097	2500
20	0.384365	1	29	13.442770	2500
21	0.387242	1	29	13.368665	2500
22	0.388845	1	29	13.369857	2500
23	0.391974	1	28	13.313222	2500
24	0.391690	1	27	13.061819	2500
25	0.395251	1	27	12.923096	2500
26	0.397289	1	26	12.712787	2500
27	0.399837	1	26	12.593666	2500
28	0.403140	1	26	12.467829	2500
29	0.403769	1	24	12.209098	2500
30	0.405531	1	24	12.169131	2500
