#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.359027	1	36	15.013813	2500
2	0.363132	1	34	14.195381	2500
3	0.363149	1	35	14.192598	2500
4	0.364783	1	34	14.200822	2500
5	0.365727	1	34	14.181531	2500
6	0.364520	1	34	14.149496	2500
7	0.364146	1	34	14.108521	2500
8	0.363430	1	34	14.093110	2500
9	0.364565	1	33	14.078558	2500
10	0.366869	1	33	14.055137	2500
11	0.365751	1	33	14.062963	2500
12	0.368020	1	33	14.058074	2500
13	0.370378	1	33	14.092625	2500
14	0.368847	1	33	14.075529	2500
15	0.368427	1	33	14.018147	2500
16	0.371229	1	32	14.001481	2500
17	0.375302	1	33	13.997359	2500
18	0.376583	1	34	13.982436	2500
19	0.378446	1	32	13.946481	2500
20	0.381174	1	32	13.822069	2500
21	0.380052	1	33	13.746865	2500
22	0.379255	1	32	13.714808	2500
23	0.381303	1	31	13.638867	2500
24	0.385028	1	31	13.579836	2500
25	0.383952	1	31	13.445770	2500
26	0.386792	1	30	13.392850	2500
27	0.389045	1	29	13.105862	2500
28	0.391472	1	28	12.910596	2500
29	0.392323	1	28	12.913653	2500
30	0.393846	1	27	12.807448	2500
