#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.365671	1	38	14.939968	2500
2	0.368447	1	36	14.211307	2500
3	0.367886	1	36	14.211646	2500
4	0.366959	1	36	14.199716	2500
5	0.365922	1	36	14.137316	2500
6	0.367382	1	35	14.208011	2500
7	0.367780	1	35	14.193470	2500
8	0.367660	1	35	14.196689	2500
9	0.370195	1	36	14.214822	2500
10	0.371502	1	35	14.170524	2500
11	0.371359	1	35	14.166096	2500
12	0.370522	1	35	14.140542	2500
13	0.372704	1	35	14.080624	2500
14	0.373361	1	35	13.996247	2500
15	0.372971	1	34	13.960434	2500
16	0.374284	1	34	13.887339	2500
17	0.377045	1	35	13.884957	2500
18	0.379435	1	32	13.807797	2500
19	0.381730	1	31	13.686145	2500
20	0.384086	1	31	13.597534	2500
21	0.384546	1	31	13.490887	2500
22	0.389256	1	30	13.409784	2500
23	0.392001	1	29	13.296327	2500
24	0.395058	1	29	13.241291	2500
25	0.398998	1	29	13.223707	2500
26	0.403199	1	29	13.240619	2500
27	0.407618	1	29	13.220002	2500
28	0.409412	1	29	13.181242	2500
29	0.411373	1	28	13.136796	2500
30	0.413265	1	28	13.028896	2500
