#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.365864	1	36	15.465097	2500
2	0.370229	1	35	14.587737	2500
3	0.367399	1	35	14.568899	2500
4	0.368554	1	35	14.535385	2500
5	0.369019	1	35	14.504666	2500
6	0.369898	1	35	14.493698	2500
7	0.371124	1	35	14.466285	2500
8	0.371509	1	35	14.441941	2500
9	0.370815	1	34	14.354831	2500
10	0.370607	1	34	14.361950	2500
11	0.373543	1	33	14.264329	2500
12	0.373428	1	34	14.254343	2500
13	0.374154	1	34	14.213205	2500
14	0.375278	1	33	14.154878	2500
15	0.378342	1	34	14.132689	2500
16	0.377842	1	33	14.053469	2500
17	0.378413	1	33	14.014213	2500
18	0.380828	1	31	13.904369	2500
19	0.380638	1	31	13.751106	2500
20	0.381204	1	31	13.678155	2500
21	0.383541	1	31	13.541168	2500
22	0.388174	1	30	13.484272	2500
23	0.388497	1	30	13.390964	2500
24	0.393372	1	30	13.403748	2500
25	0.394257	1	30	13.379734	2500
26	0.398023	1	29	13.267030	2500
27	0.401686	1	28	13.206492	2500
28	0.401865	1	27	12.994799	2500
29	0.405864	1	27	12.891510	2500
30	0.408637	1	27	12.767172	2500
