#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.327773	1	59	21.836113	2500
2	0.395191	1	44	16.795344	2500
3	0.316391	1	37	14.239424	2500
4	0.283552	1	32	12.953744	2500
5	0.256702	1	28	12.075151	2500
6	0.244418	1	27	11.476631	2500
7	0.232692	1	28	11.023036	2500
8	0.225290	1	24	10.535396	2500
9	0.217524	1	23	10.178775	2500
10	0.214584	1	22	9.554847	2500
11	0.211422	1	22	9.415604	2500
12	0.205009	1	22	9.028314	2500
13	0.204718	1	20	9.017339	2500
14	0.196054	1	20	8.863380	2500
15	0.198247	1	20	8.635241	2500
16	0.197336	1	19	8.481958	2500
17	0.197282	1	19	8.408046	2500
18	0.191715	1	19	8.233412	2500
19	0.191926	1	18	8.202326	2500
20	0.192820	1	18	8.043527	2500
21	0.193397	1	18	7.950471	2500
22	0.195870	1	17	7.891030	2500
23	0.194115	1	18	7.752486	2500
24	0.192720	1	18	7.770803	2500
25	0.192603	1	18	7.669596	2500
26	0.192255	1	17	7.652866	2500
27	0.190937	1	17	7.483731	2500
28	0.195386	1	17	7.395713	2500
29	0.192338	1	17	7.341534	2500
30	0.196087	1	16	7.321943	2500
