#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.363039	1	40	15.380061	2500
2	0.368331	1	37	14.737839	2500
3	0.369598	1	36	14.686678	2500
4	0.370124	1	37	14.663041	2500
5	0.371337	1	36	14.626810	2500
6	0.369814	1	37	14.562837	2500
7	0.369174	1	35	14.430430	2500
8	0.371574	1	34	14.441995	2500
9	0.372539	1	34	14.458467	2500
10	0.374077	1	34	14.355422	2500
11	0.374832	1	33	14.264975	2500
12	0.378882	1	32	14.182611	2500
13	0.382865	1	33	14.115068	2500
14	0.385496	1	31	13.860175	2500
15	0.391669	1	31	13.794857	2500
16	0.391173	1	29	13.436492	2500
17	0.393064	1	29	13.331787	2500
18	0.396786	1	29	13.267721	2500
19	0.401057	1	29	13.214733	2500
20	0.401274	1	29	12.987647	2500
21	0.401564	1	28	12.679188	2500
22	0.401440	1	27	12.595155	2500
23	0.405102	1	26	12.343736	2500
24	0.407554	1	26	12.333750	2500
25	0.409081	1	25	12.032523	2500
26	0.413121	1	24	11.904086	2500
27	0.415967	1	24	11.766261	2500
28	0.419949	1	24	11.647782	2500
29	0.423037	1	24	11.612489	2500
30	0.427211	1	24	11.468062	2500
