#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.361652	1	37	15.308325	2500
2	0.366472	1	35	14.519539	2500
3	0.366613	1	36	14.494608	2500
4	0.367770	1	36	14.490215	2500
5	0.369430	1	36	14.435125	2500
6	0.369409	1	35	14.366191	2500
7	0.371811	1	36	14.376544	2500
8	0.372665	1	34	14.286225	2500
9	0.374282	1	34	14.213392	2500
10	0.373402	1	33	14.176314	2500
11	0.372803	1	33	14.059323	2500
12	0.376061	1	33	14.004815	2500
13	0.378758	1	32	13.827380	2500
14	0.384095	1	31	13.642367	2500
15	0.387182	1	30	13.586763	2500
16	0.391541	1	29	13.371011	2500
17	0.397769	1	28	13.249667	2500
18	0.403017	1	29	13.211868	2500
19	0.404772	1	27	12.853269	2500
20	0.408534	1	27	12.745887	2500
21	0.409676	1	26	12.525724	2500
22	0.411310	1	26	12.439780	2500
23	0.414442	1	26	12.225880	2500
24	0.417002	1	25	12.029574	2500
25	0.421616	1	24	11.813602	2500
26	0.426274	1	24	11.726487	2500
27	0.427546	1	24	11.706544	2500
28	0.429157	1	23	11.565556	2500
29	0.431650	1	23	11.468604	2500
30	0.433120	1	23	11.473177	2500
