#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.364179	1	40	15.598831	2500
2	0.366317	1	37	14.461369	2500
3	0.365384	1	36	14.461106	2500
4	0.364097	1	36	14.394046	2500
5	0.364937	1	36	14.373009	2500
6	0.364634	1	35	14.322008	2500
7	0.366951	1	34	14.261440	2500
8	0.368549	1	34	14.187473	2500
9	0.369394	1	34	14.116238	2500
10	0.371626	1	34	14.072522	2500
11	0.372721	1	34	14.040965	2500
12	0.374052	1	33	13.987568	2500
13	0.376753	1	32	13.931426	2500
14	0.377232	1	32	13.916312	2500
15	0.380957	1	32	13.810711	2500
16	0.384021	1	31	13.712470	2500
17	0.384141	1	30	13.571556	2500
18	0.387264	1	30	13.473056	2500
19	0.392261	1	30	13.399670	2500
20	0.394217	1	29	13.213182	2500
21	0.396993	1	29	13.132042	2500
22	0.401471	1	28	12.797834	2500
23	0.405716	1	27	12.626032	2500
24	0.407724	1	27	12.510583	2500
25	0.411146	1	27	12.481978	2500
26	0.414060	1	26	12.128719	2500
27	0.417622	1	26	12.046743	2500
28	0.417598	1	25	11.934059	2500
29	0.421513	1	25	12.037372	2500
30	0.426223	1	25	11.824450	2500
