#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.366048	1	37	15.255200	2500
2	0.367780	1	34	14.159407	2500
3	0.367625	1	34	14.174466	2500
4	0.368134	1	34	14.181583	2500
5	0.367184	1	33	14.184541	2500
6	0.365084	1	34	14.202355	2500
7	0.367465	1	34	14.162126	2500
8	0.369155	1	34	14.117009	2500
9	0.370524	1	32	14.074950	2500
10	0.369713	1	32	14.049811	2500
11	0.370703	1	32	14.066129	2500
12	0.372577	1	32	14.034434	2500
13	0.373813	1	32	13.972334	2500
14	0.374687	1	31	13.893388	2500
15	0.375886	1	32	13.873281	2500
16	0.379503	1	31	13.872858	2500
17	0.381621	1	30	13.825136	2500
18	0.386425	1	31	13.825033	2500
19	0.388225	1	31	13.692839	2500
20	0.392390	1	30	13.552492	2500
21	0.394468	1	30	13.426319	2500
22	0.398315	1	29	13.352389	2500
23	0.399953	1	29	13.275298	2500
24	0.402839	1	29	13.343941	2500
25	0.402812	1	29	13.212358	2500
26	0.402711	1	28	13.062453	2500
27	0.406576	1	27	12.903098	2500
28	0.408053	1	27	12.744401	2500
29	0.409175	1	27	12.638189	2500
30	0.410762	1	26	12.485055	2500
