#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.359437	1	38	15.117410	2500
2	0.361430	1	35	14.149551	2500
3	0.360995	1	34	14.115972	2500
4	0.360537	1	35	14.105293	2500
5	0.359664	1	34	14.063883	2500
6	0.359317	1	34	14.026239	2500
7	0.358505	1	34	14.008537	2500
8	0.361053	1	34	14.180548	2500
9	0.364469	1	33	14.195043	2500
10	0.366446	1	33	14.199215	2500
11	0.367219	1	35	14.203156	2500
12	0.367471	1	34	14.162881	2500
13	0.369215	1	35	14.119900	2500
14	0.370465	1	34	14.032371	2500
15	0.372974	1	33	13.986600	2500
16	0.374148	1	33	13.954320	2500
17	0.377434	1	32	13.951221	2500
18	0.378544	1	32	13.898284	2500
19	0.380165	1	32	13.859906	2500
20	0.383972	1	32	13.810956	2500
21	0.385274	1	31	13.670242	2500
22	0.386380	1	31	13.557701	2500
23	0.390357	1	31	13.462018	2500
24	0.391140	1	30	13.369738	2500
25	0.393675	1	29	13.284847	2500
26	0.395235	1	29	13.283659	2500
27	0.398946	1	28	13.039658	2500
28	0.403868	1	28	13.062291	2500
29	0.408851	1	27	12.906870	2500
30	0.411642	1	26	12.813186	2500
