#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.332739	1	59	21.859633	2500
2	0.400439	1	43	16.736700	2500
3	0.317072	1	36	14.449306	2500
4	0.283544	1	31	13.079248	2500
5	0.260234	1	30	12.391681	2500
6	0.245543	1	29	11.694259	2500
7	0.235133	1	28	11.386274	2500
8	0.230625	1	26	10.944858	2500
9	0.221778	1	26	10.611397	2500
10	0.216112	1	24	10.356471	2500
11	0.211512	1	24	9.934304	2500
12	0.207558	1	22	9.660802	2500
13	0.204403	1	22	9.467801	2500
14	0.206826	1	22	9.225996	2500
15	0.203796	1	22	8.998326	2500
16	0.201813	1	21	8.871900	2500
17	0.201712	1	20	8.762792	2500
18	0.195242	1	19	8.537668	2500
19	0.197382	1	20	8.440987	2500
20	0.192383	1	19	8.421733	2500
21	0.193889	1	19	8.424613	2500
22	0.188837	1	18	8.239608	2500
23	0.190939	1	18	8.198030	2500
24	0.193717	1	18	8.005313	2500
25	0.194118	1	18	7.964135	2500
26	0.194306	1	17	7.844894	2500
27	0.190937	1	17	7.783787	2500
28	0.190807	1	17	7.656091	2500
29	0.192396	1	17	7.592873	2500
30	0.187769	1	17	7.511653	2500
