#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.041320	1	9	5.017838	2500
2	0.046121	1	9	4.793279	2500
3	0.046981	1	8	4.645712	2500
4	0.048608	1	8	4.578638	2500
5	0.050100	1	8	4.499023	2500
6	0.048647	1	8	4.455017	2500
7	0.046964	1	7	4.417801	2500
8	0.052688	1	7	4.403840	2500
9	0.051190	1	7	4.397148	2500
10	0.054803	1	7	4.390759	2500
11	0.056157	1	7	4.386097	2500
12	0.055150	1	7	4.376614	2500
13	0.054228	1	7	4.373471	2500
14	0.054554	1	7	4.358035	2500
15	0.055861	1	7	4.363678	2500
16	0.055478	1	7	4.360541	2500
17	0.055567	1	7	4.350704	2500
18	0.058231	1	7	4.357662	2500
19	0.061339	1	7	4.357253	2500
20	0.060896	1	7	4.357088	2500
21	0.060026	1	7	4.349362	2500
22	0.058305	1	7	4.346706	2500
23	0.057506	1	7	4.346572	2500
24	0.060820	1	7	4.349703	2500
25	0.058480	1	7	4.346897	2500
26	0.060392	1	7	4.351341	2500
27	0.057259	1	7	4.348651	2500
28	0.056468	1	7	4.347179	2500
29	0.058068	1	7	4.352838	2500
30	0.060152	1	7	4.351555	2500
