#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.361259	1	39	15.277878	2500
2	0.370295	1	37	14.694879	2500
3	0.371237	1	36	14.653044	2500
4	0.371387	1	36	14.618749	2500
5	0.373682	1	36	14.537650	2500
6	0.375088	1	36	14.484354	2500
7	0.375027	1	35	14.389375	2500
8	0.374173	1	34	14.344982	2500
9	0.381146	1	34	14.245614	2500
10	0.380813	1	35	14.253202	2500
11	0.385014	1	32	13.995299	2500
12	0.390437	1	32	13.900123	2500
13	0.393894	1	31	13.622083	2500
14	0.390941	1	29	13.380506	2500
15	0.394998	1	29	13.053238	2500
16	0.399425	1	27	12.669605	2500
17	0.404195	1	26	12.486303	2500
18	0.410271	1	26	12.420831	2500
19	0.411901	1	25	12.346313	2500
20	0.421325	1	25	12.143642	2500
21	0.426279	1	24	11.840295	2500
22	0.431302	1	25	11.868863	2500
23	0.434312	1	23	11.601503	2500
24	0.437306	1	23	11.532819	2500
25	0.439774	1	23	11.390308	2500
26	0.441507	1	22	11.215886	2500
27	0.445719	1	22	11.162813	2500
28	0.450808	1	23	11.229967	2500
29	0.454358	1	22	11.047525	2500
30	0.457572	1	21	10.837784	2500
