#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.363694	1	39	15.322150	2500
2	0.369613	1	36	14.643259	2500
3	0.370848	1	36	14.552698	2500
4	0.370609	1	35	14.440270	2500
5	0.371131	1	36	14.410307	2500
6	0.372919	1	34	14.371916	2500
7	0.376996	1	34	14.238379	2500
8	0.378598	1	34	14.139376	2500
9	0.382074	1	33	14.042942	2500
10	0.382826	1	32	13.891709	2500
11	0.384574	1	32	13.781743	2500
12	0.392987	1	30	13.535792	2500
13	0.395686	1	30	13.331147	2500
14	0.398316	1	28	12.971684	2500
15	0.404893	1	27	12.821664	2500
16	0.407826	1	27	12.479392	2500
17	0.410035	1	25	12.249894	2500
18	0.418213	1	25	11.922031	2500
19	0.418623	1	25	11.861472	2500
20	0.419508	1	25	11.809916	2500
21	0.422036	1	24	11.792239	2500
22	0.427093	1	23	11.658287	2500
23	0.428922	1	24	11.630191	2500
24	0.431681	1	23	11.261072	2500
25	0.434993	1	22	11.118241	2500
26	0.439589	1	22	11.143206	2500
27	0.444178	1	22	10.960429	2500
28	0.447535	1	22	11.094258	2500
29	0.446854	1	22	10.839431	2500
30	0.453314	1	22	10.827808	2500
