#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.040145	1	10	5.092362	2500
2	0.044391	1	9	4.803619	2500
3	0.044222	1	8	4.623096	2500
4	0.048749	1	8	4.542263	2500
5	0.047505	1	8	4.481074	2500
6	0.046414	1	7	4.418678	2500
7	0.051081	1	7	4.413912	2500
8	0.050590	1	7	4.399670	2500
9	0.054720	1	7	4.387204	2500
10	0.057316	1	7	4.387057	2500
11	0.052400	1	7	4.367571	2500
12	0.052959	1	7	4.360594	2500
13	0.053325	1	7	4.355629	2500
14	0.055914	1	7	4.354264	2500
15	0.054713	1	7	4.351422	2500
16	0.058037	1	7	4.353669	2500
17	0.059083	1	7	4.357361	2500
18	0.055871	1	7	4.354652	2500
19	0.056964	1	7	4.351099	2500
20	0.059498	1	7	4.348852	2500
21	0.060389	1	7	4.349782	2500
22	0.059746	1	7	4.351125	2500
23	0.060366	1	7	4.350763	2500
24	0.059539	1	7	4.348586	2500
25	0.059714	1	7	4.352789	2500
26	0.057714	1	7	4.357235	2500
27	0.059204	1	7	4.357677	2500
28	0.062642	1	7	4.366388	2500
29	0.060173	1	7	4.362487	2500
30	0.061249	1	7	4.357448	2500
