#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.036977	1	10	5.082962	2500
2	0.041877	1	9	4.792098	2500
3	0.043862	1	8	4.626329	2500
4	0.044580	1	8	4.559192	2500
5	0.047691	1	8	4.499304	2500
6	0.049906	1	7	4.452525	2500
7	0.051830	1	7	4.430061	2500
8	0.053014	1	7	4.404910	2500
9	0.053182	1	7	4.400397	2500
10	0.055381	1	7	4.393599	2500
11	0.054959	1	7	4.384073	2500
12	0.054620	1	7	4.370394	2500
13	0.054445	1	7	4.361456	2500
14	0.055530	1	7	4.358792	2500
15	0.054107	1	7	4.346333	2500
16	0.055204	1	7	4.344586	2500
17	0.055390	1	7	4.350283	2500
18	0.055938	1	7	4.343254	2500
19	0.056968	1	7	4.341838	2500
20	0.053471	1	7	4.328644	2500
21	0.054908	1	7	4.330032	2500
22	0.052699	1	7	4.331354	2500
23	0.054056	1	7	4.330523	2500
24	0.056636	1	7	4.335781	2500
25	0.060738	1	7	4.343864	2500
26	0.058871	1	7	4.339870	2500
27	0.057576	1	7	4.342147	2500
28	0.056190	1	7	4.345893	2500
29	0.056895	1	7	4.339967	2500
30	0.054323	1	7	4.334998	2500
