#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.038827	1	10	5.133271	2500
2	0.043862	1	9	4.793895	2500
3	0.042063	1	8	4.612434	2500
4	0.047690	1	8	4.560991	2500
5	0.046798	1	8	4.484252	2500
6	0.046986	1	7	4.433395	2500
7	0.051596	1	7	4.424474	2500
8	0.052397	1	7	4.404312	2500
9	0.054282	1	7	4.395261	2500
10	0.052270	1	7	4.373689	2500
11	0.052438	1	7	4.365243	2500
12	0.051930	1	7	4.357890	2500
13	0.053565	1	7	4.353919	2500
14	0.051316	1	7	4.350458	2500
15	0.053121	1	7	4.353254	2500
16	0.053921	1	7	4.351588	2500
17	0.052155	1	7	4.345184	2500
18	0.052539	1	7	4.338687	2500
19	0.052035	1	7	4.335212	2500
20	0.051567	1	7	4.328977	2500
21	0.054060	1	7	4.325855	2500
22	0.054869	1	7	4.327297	2500
23	0.051176	1	7	4.325986	2500
24	0.054594	1	7	4.336677	2500
25	0.052701	1	7	4.331217	2500
26	0.053399	1	7	4.329650	2500
27	0.054036	1	7	4.330360	2500
28	0.053726	1	7	4.328933	2500
29	0.051612	1	7	4.322639	2500
30	0.056715	1	7	4.328194	2500
