#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.038284	1	9	5.087040	2500
2	0.044167	1	9	4.790340	2500
3	0.044492	1	8	4.628267	2500
4	0.045730	1	8	4.553341	2500
5	0.047303	1	7	4.485024	2500
6	0.048690	1	7	4.458533	2500
7	0.051096	1	7	4.421088	2500
8	0.050580	1	7	4.395629	2500
9	0.054074	1	7	4.384427	2500
10	0.055656	1	7	4.377862	2500
11	0.056837	1	7	4.370237	2500
12	0.056006	1	7	4.369212	2500
13	0.055774	1	7	4.366333	2500
14	0.055151	1	7	4.364739	2500
15	0.053452	1	7	4.354837	2500
16	0.055314	1	7	4.352206	2500
17	0.056175	1	7	4.339436	2500
18	0.055015	1	7	4.336713	2500
19	0.053716	1	7	4.333730	2500
20	0.054838	1	7	4.332390	2500
21	0.056511	1	7	4.345063	2500
22	0.055747	1	7	4.351365	2500
23	0.058521	1	7	4.353534	2500
24	0.055956	1	7	4.338901	2500
25	0.056502	1	7	4.350717	2500
26	0.058532	1	7	4.347235	2500
27	0.054922	1	7	4.343563	2500
28	0.055778	1	7	4.335722	2500
29	0.054094	1	7	4.339096	2500
30	0.055009	1	7	4.330424	2500
