#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.363267	1	38	15.364075	2500
2	0.368178	1	37	14.555149	2500
3	0.367414	1	37	14.537036	2500
4	0.370110	1	37	14.539883	2500
5	0.370455	1	37	14.535130	2500
6	0.370643	1	37	14.520813	2500
7	0.372001	1	36	14.489179	2500
8	0.371907	1	36	14.513029	2500
9	0.372640	1	35	14.516657	2500
10	0.374792	1	35	14.493289	2500
11	0.373253	1	35	14.435393	2500
12	0.375885	1	34	14.352238	2500
13	0.378905	1	34	14.235350	2500
14	0.378333	1	33	14.012337	2500
15	0.378979	1	33	13.970741	2500
16	0.379701	1	32	13.806927	2500
17	0.383729	1	31	13.699782	2500
18	0.386535	1	31	13.672149	2500
19	0.388400	1	30	13.481783	2500
20	0.392330	1	29	13.327992	2500
21	0.394051	1	29	13.304528	2500
22	0.395266	1	29	13.150179	2500
23	0.394386	1	28	13.005042	2500
24	0.397830	1	27	12.864928	2500
25	0.398959	1	27	12.757565	2500
26	0.401333	1	27	12.697492	2500
27	0.403417	1	26	12.447000	2500
28	0.403792	1	26	12.537803	2500
29	0.405603	1	26	12.318386	2500
30	0.407508	1	25	12.299581	2500
