#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.333797	1	59	21.903425	2500
2	0.398040	1	43	16.891666	2500
3	0.314139	1	38	14.427278	2500
4	0.279360	1	33	13.102308	2500
5	0.257381	1	28	11.903947	2500
6	0.244720	1	28	11.512308	2500
7	0.226061	1	26	10.971239	2500
8	0.226889	1	26	10.685285	2500
9	0.224103	1	24	10.286490	2500
10	0.219434	1	24	9.986178	2500
11	0.216330	1	23	9.789249	2500
12	0.209251	1	22	9.451450	2500
13	0.204700	1	21	9.141847	2500
14	0.200422	1	22	8.990196	2500
15	0.198584	1	21	8.766618	2500
16	0.195084	1	20	8.583284	2500
17	0.200334	1	20	8.414651	2500
18	0.197545	1	18	8.251362	2500
19	0.197241	1	19	8.280452	2500
20	0.194706	1	18	8.061492	2500
21	0.195078	1	17	7.965620	2500
22	0.190691	1	17	7.873899	2500
23	0.188563	1	17	7.830721	2500
24	0.192080	1	18	7.828898	2500
25	0.185038	1	17	7.652147	2500
26	0.186005	1	17	7.528588	2500
27	0.189041	1	16	7.478507	2500
28	0.186443	1	15	7.355405	2500
29	0.187971	1	15	7.274178	2500
30	0.190656	1	15	7.310818	2500
