#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.035857	1	9	5.066411	2500
2	0.045507	1	9	4.807045	2500
3	0.045759	1	8	4.645295	2500
4	0.048288	1	8	4.558327	2500
5	0.048271	1	8	4.484540	2500
6	0.047693	1	8	4.433626	2500
7	0.044168	1	7	4.394621	2500
8	0.050871	1	7	4.388284	2500
9	0.051469	1	7	4.382494	2500
10	0.053190	1	7	4.369594	2500
11	0.053237	1	7	4.368815	2500
12	0.052800	1	7	4.353357	2500
13	0.050784	1	7	4.342067	2500
14	0.051954	1	7	4.343683	2500
15	0.051010	1	7	4.334966	2500
16	0.054943	1	7	4.341740	2500
17	0.053980	1	7	4.344222	2500
18	0.055404	1	7	4.340412	2500
19	0.058865	1	7	4.347611	2500
20	0.059060	1	7	4.346498	2500
21	0.055571	1	7	4.340660	2500
22	0.055373	1	7	4.336636	2500
23	0.056832	1	7	4.331750	2500
24	0.055146	1	7	4.331221	2500
25	0.057309	1	7	4.337165	2500
26	0.054934	1	7	4.330929	2500
27	0.055421	1	7	4.332794	2500
28	0.055877	1	7	4.334068	2500
29	0.053891	1	7	4.329831	2500
30	0.057553	1	7	4.347367	2500
